cod_rgi,ano,Expectativa de anos de estudo aos 18 anos de idade,IDHM,IDHM Educação,IDHM Longevidade,IDHM Renda,Razão de dependência,Renda per capita,Taxa de envelhecimento,Taxa de fecundidade total,Índice de Gini,razao_infantil,razao_idosos,poupanca_deflacionada_per_capta
120003,2010,6.053333333333334,0.557,0.38966666666666666,0.786,0.566,78.61666666666666,276.6933333333333,3.3966666666666665,3.23,0.6366666666666667,0.26614840070552775,0.034086864424326783,102.2323066822251
120004,1991,6.174,0.2606,0.08080000000000001,0.6176,0.4086,122.724,109.326,2.444,7.684,0.4779999999999999,0.34273070617512147,0.02446935825658774,4.920129755791781e-09
120004,2000,5.996,0.4016,0.2156,0.6642,0.4702,98.67999999999999,158.724,2.7619999999999996,5.676,0.612,0.31202934156083406,0.027807826978654093,18.576344022727277
120004,2010,8.488,0.5778000000000001,0.4726,0.7468,0.5492,86.444,261.52000000000004,3.2739999999999996,4.148,0.616,0.28323992758806577,0.032737938559863115,144.30057325575592
120005,1991,4.636666666666667,0.234,0.05433333333333334,0.602,0.414,117.01333333333332,111.41333333333334,2.4233333333333333,6.293333333333333,0.5033333333333333,0.33818309250989453,0.024297999833553824,1.2090994671530525e-08
120005,2000,3.9633333333333334,0.31033333333333335,0.11866666666666666,0.6416666666666667,0.4166666666666667,104.92333333333333,115.31,3.14,4.746666666666667,0.6900000000000001,0.3165432202182736,0.03157110083760297,12.39235383242805
120005,2010,6.650000000000001,0.5156666666666667,0.35433333333333333,0.7246666666666667,0.5373333333333333,91.17666666666666,229.66333333333333,3.24,4.153333333333333,0.68,0.29382637635543407,0.03243484363723535,71.21142758721449
130001,1991,5.115,0.337,0.1275,0.631,0.5276,99.296,235.75,3.181,5.1240000000000006,0.589,0.29982710845964367,0.03182189989293379,3.4026669890780582e-09
130001,2000,6.046,0.4344,0.2257,0.7003999999999999,0.5382,80.773,247.29000000000002,3.649,3.749,0.625,0.26875097219808997,0.0364933406425044,1.866819333283995
130001,2010,8.128,0.6024,0.48390000000000005,0.7873,0.5768,67.28,318.99699999999996,4.3759999999999994,3.177,0.5900000000000001,0.23648757509331736,0.04380310164410245,69.66268411231992
130002,1991,6.363333333333333,0.3136666666666667,0.10966666666666668,0.5963333333333334,0.48900000000000005,85.75,179.04999999999998,2.91,5.8999999999999995,0.5166666666666667,0.28358557153015895,0.029085017777211387,6.9369514555669054e-09
130002,2000,5.016666666666667,0.41533333333333333,0.21966666666666668,0.6803333333333333,0.4916666666666667,84.11,179.15,3.206666666666667,4.333333333333333,0.6933333333333334,0.27804000370911974,0.03238347263776206,9.223909031956456
130002,2010,5.546666666666667,0.5293333333333333,0.3713333333333333,0.7473333333333333,0.5386666666666667,75.90333333333332,244.61333333333332,4.1499999999999995,2.6733333333333333,0.7533333333333333,0.26089715077454073,0.0415698346946466,84.23701317856663
130003,1991,5.8875,0.324,0.1225,0.5925,0.47875,113.135,163.3275,3.1,7.26,0.5475,0.3274410455071014,0.03101372964323275,1.8601847119491715e-09
130003,2000,4.885,0.39925,0.194,0.67025,0.49525,95.7575,177.82,3.545,4.665,0.59,0.3043787029137244,0.03549444826732484,2.828930658499265
130003,2010,7.4225,0.554,0.40625,0.76075,0.551,76.745,252.545,4.01,3.8075,0.625,0.2580792533457167,0.04013594969754591,92.72533380171484
130004,1991,5.1075,0.29200000000000004,0.086,0.60975,0.49,106.0475,169.8175,2.2275,6.5075,0.5125,0.32258801750585664,0.02227933700666943,1.1159048230013213e-08
130004,2000,5.835,0.419,0.22025,0.66475,0.503,88.89750000000001,184.285,3.58,4.5275,0.5825,0.2891387964092075,0.0357974942707634,4.497314913142004
130004,2010,8.105,0.58675,0.46925,0.77175,0.559,71.8375,262.8325,4.3075,3.485,0.5775,0.24857607814606078,0.04334568309192679,96.9214974701318
130005,1991,4.102222222222222,0.26744444444444443,0.07477777777777778,0.6036666666666667,0.4568888888888889,115.81444444444443,139.83666666666667,2.022222222222222,7.37,0.5299999999999999,0.3374762993258727,0.020237777525668417,5.800907296713286e-09
130005,2000,3.964444444444444,0.34377777777777774,0.13322222222222224,0.6527777777777778,0.4811111111111111,99.86888888888888,163.9811111111111,2.4433333333333334,5.554444444444445,0.6277777777777778,0.31236220090322525,0.024453407212296205,8.70086503044085
